customer_id,transaction_id,account_id,device_id,ip_address,merchant_id,transaction_date,age,gender,region,tenure_months,annual_spend_usd,num_purchases,avg_order_value,returns_count,loyalty_tier,last_purchase_days,email_opt_in,churned
C00718,TXN000718,ACC00718,DEV00718,224.3.109.111,MER045,2023-07-22,32.0,Male,East,60,13962.06,38,307.12,7,Bronze,247.0,False,0
C00719,TXN000719,ACC00719,DEV00719,253.23.121.91,MER002,2023-12-08,36.0,Female,West,29,11245.23,42,332.66,1,Bronze,50.0,True,1
C00720,TXN000720,ACC00720,DEV00720,25.57.108.233,MER009,2023-04-03,29.0,Male,East,72,22147.35,52,416.5,7,Bronze,180.0,False,0
C00721,TXN000721,ACC00721,DEV00721,99.224.187.209,MER041,2023-06-21,50.0,Female,South,17,198.79,9,21.98,9,Bronze,195.0,True,0
C00722,TXN000722,ACC00722,DEV00722,217.182.187.40,MER009,2023-08-08,30.0,Other,West,112,9928.26,75,117.88,3,Silver,143.0,True,0
C00723,TXN000723,ACC00723,DEV00723,183.13.188.167,MER036,2023-07-28,,Female,East,102,22312.47,66,358.84,1,Bronze,171.0,True,0
C00724,TXN000724,ACC00724,DEV00724,193.164.94.94,MER046,2023-01-12,40.0,Male,East,15,20414.26,74,286.13,3,Bronze,279.0,True,0
C00725,TXN000725,ACC00725,DEV00725,152.121.87.125,MER025,2023-04-15,74.0,Female,West,95,11840.32,54,252.85,3,Silver,305.0,True,0
C00726,TXN000726,ACC00726,DEV00726,137.61.163.80,MER025,2023-08-24,67.0,Female,North,15,3208.89,79,37.05,6,Silver,110.0,True,1
C00727,TXN000727,ACC00727,DEV00727,69.107.27.154,MER022,2023-09-11,41.0,Male,West,87,19117.25,95,180.66,9,Bronze,121.0,True,0
C00728,TXN000728,ACC00728,DEV00728,187.243.73.137,MER019,2023-09-26,52.0,Male,East,11,21137.84,57,433.9,6,Bronze,76.0,False,0
C00729,TXN000729,ACC00729,DEV00729,128.186.159.205,MER020,2023-12-28,19.0,Female,East,59,,45,25.14,1,Bronze,147.0,False,0
C00730,TXN000730,ACC00730,DEV00730,217.29.91.166,MER028,2023-09-03,21.0,Female,North,79,2599.85,11,204.25,3,Bronze,200.0,True,0
C00731,TXN000731,ACC00731,DEV00731,139.123.44.146,MER045,2023-07-31,47.0,Male,West,88,29562.65,78,473.12,7,Gold,261.0,False,1
C00732,TXN000732,ACC00732,DEV00732,189.10.151.231,MER050,2023-05-02,45.0,Male,North,51,2922.76,91,34.93,3,Platinum,98.0,True,0
C00733,TXN000733,ACC00733,DEV00733,146.243.90.1,MER044,2023-05-16,41.0,Other,West,111,26996.78,70,377.36,6,Silver,79.0,False,0
C00734,TXN000734,ACC00734,DEV00734,174.55.3.46,MER006,2023-10-29,23.0,Male,West,93,11065.48,87,136.23,7,Silver,13.0,True,0
C00735,TXN000735,ACC00735,DEV00735,238.199.70.152,MER016,2023-06-21,66.0,Male,South,25,34365.76,87,434.64,3,Gold,35.0,False,0
C00736,TXN000736,ACC00736,DEV00736,87.46.252.207,MER038,2023-09-19,41.0,Female,South,81,29565.32,80,375.57,7,Silver,19.0,False,0
C00737,TXN000737,ACC00737,DEV00737,93.90.208.118,MER028,2023-02-15,45.0,Male,North,88,19759.36,51,444.0,4,Bronze,76.0,False,0
C00738,TXN000738,ACC00738,DEV00738,96.99.114.133,MER017,2023-02-16,41.0,Male,South,41,1171.72,10,115.8,1,Bronze,254.0,False,0
C00739,TXN000739,ACC00739,DEV00739,11.122.112.70,MER016,2023-03-20,46.0,Female,North,89,292.68,1,270.33,4,Silver,283.0,True,0
C00740,TXN000740,ACC00740,DEV00740,91.108.93.231,MER006,2023-03-13,55.0,Female,West,108,8476.47,21,391.84,4,Silver,356.0,False,0
C00741,TXN000741,ACC00741,DEV00741,135.128.67.233,MER017,2023-08-10,62.0,Female,East,99,4803.4,44,130.39,0,Bronze,199.0,True,0
C00742,TXN000742,ACC00742,DEV00742,6.140.43.196,MER022,2023-08-21,49.0,Male,North,92,10501.84,75,123.07,9,Bronze,166.0,True,0
C00743,TXN000743,ACC00743,DEV00743,97.75.15.201,MER021,2023-07-23,27.0,Female,West,77,933.26,46,23.32,5,Bronze,329.0,False,0
C00744,TXN000744,ACC00744,DEV00744,101.68.215.5,MER028,2023-04-16,68.0,Female,North,33,1591.44,3,479.67,0,Bronze,54.0,True,0
C00745,TXN000745,ACC00745,DEV00745,120.41.33.6,MER014,2023-07-30,34.0,Female,East,96,7434.85,22,357.91,9,Silver,231.0,True,0
C00746,TXN000746,ACC00746,DEV00746,48.241.114.254,MER011,2023-02-13,18.0,Female,North,44,35061.86,98,321.42,9,Silver,299.0,False,0
C00747,TXN000747,ACC00747,DEV00747,68.194.23.28,MER045,2023-06-22,20.0,Female,North,64,32724.71,99,374.56,0,Silver,184.0,True,0
C00748,TXN000748,ACC00748,DEV00748,5.229.171.189,MER021,2023-02-26,62.0,Female,North,38,8990.35,38,270.49,1,Bronze,96.0,True,0
C00749,TXN000749,ACC00749,DEV00749,236.85.184.128,MER013,2023-01-29,40.0,Female,South,38,19684.66,81,243.31,4,Bronze,227.0,True,0
C00750,TXN000750,ACC00750,DEV00750,138.169.120.7,MER032,2023-03-02,19.0,Male,East,19,13481.98,72,230.27,5,Gold,364.0,False,0
C00751,TXN000751,ACC00751,DEV00751,20.128.145.187,MER028,2023-02-10,65.0,Female,West,116,27094.4,94,323.82,7,Silver,87.0,False,0
C00752,TXN000752,ACC00752,DEV00752,146.48.94.113,MER029,2023-06-24,35.0,Female,West,18,10546.01,89,108.75,4,Bronze,206.0,True,0
C00753,TXN000753,ACC00753,DEV00753,250.136.162.187,MER012,2023-07-19,74.0,Male,East,11,31829.14,63,445.15,6,Bronze,19.0,True,0
C00754,TXN000754,ACC00754,DEV00754,93.245.172.216,MER037,2023-08-10,69.0,Male,East,113,13575.38,40,407.76,0,Gold,85.0,True,0
C00755,TXN000755,ACC00755,DEV00755,191.158.8.149,MER010,2023-06-10,20.0,Female,South,67,13166.8,63,181.29,7,Gold,280.0,False,0
C00756,TXN000756,ACC00756,DEV00756,33.154.179.139,MER042,2023-03-06,58.0,Male,South,53,10510.43,32,293.52,10,Gold,182.0,False,0
C00757,TXN000757,ACC00757,DEV00757,79.16.171.178,MER022,2023-01-08,52.0,Female,West,89,3177.89,35,79.1,5,Silver,73.0,False,0
C00758,TXN000758,ACC00758,DEV00758,122.182.198.131,MER021,2023-09-18,27.0,Female,East,46,32028.67,61,486.45,5,Silver,123.0,True,0
C00759,TXN000759,ACC00759,DEV00759,13.222.119.171,MER020,2023-12-25,37.0,Male,East,16,28068.3,58,452.42,3,Silver,45.0,True,1
C00760,TXN000760,ACC00760,DEV00760,232.93.158.6,MER022,2023-04-13,46.0,Male,North,88,27515.51,59,461.73,10,Bronze,285.0,True,0
C00761,TXN000761,ACC00761,DEV00761,225.16.138.90,MER034,2023-03-16,26.0,Female,South,22,7149.41,39,172.76,0,Silver,345.0,True,1
C00762,TXN000762,ACC00762,DEV00762,10.118.238.43,MER025,2023-04-24,59.0,Male,East,67,4446.48,41,92.88,3,Silver,39.0,True,0
C00763,TXN000763,ACC00763,DEV00763,75.49.32.59,MER007,2023-03-20,34.0,Female,South,114,191.18,2,113.77,1,Bronze,87.0,True,0
C00764,TXN000764,ACC00764,DEV00764,146.199.176.196,MER029,2023-03-23,72.0,Male,East,113,3056.9,61,54.1,9,Gold,313.0,True,0
C00765,TXN000765,ACC00765,DEV00765,182.98.229.44,MER014,2023-06-30,64.0,Male,West,44,3310.37,58,68.85,5,Bronze,321.0,False,0
C00766,TXN000766,ACC00766,DEV00766,178.29.195.23,MER006,2023-10-14,54.0,Female,North,94,4975.97,94,44.94,10,Bronze,281.0,True,0
C00767,TXN000767,ACC00767,DEV00767,55.100.177.12,MER042,2023-09-17,24.0,Male,West,74,24692.79,51,495.01,7,Bronze,261.0,True,0
C00768,TXN000768,ACC00768,DEV00768,66.85.186.245,MER016,2023-12-17,19.0,Female,West,58,2328.22,47,46.29,6,Gold,315.0,False,1
C00769,TXN000769,ACC00769,DEV00769,156.129.86.209,MER030,2023-05-11,26.0,Female,South,17,596.24,7,74.95,5,Platinum,137.0,True,0
C00770,TXN000770,ACC00770,DEV00770,28.33.52.69,MER009,2023-06-29,46.0,Male,West,46,9938.5,20,415.35,2,Silver,327.0,True,0
C00771,TXN000771,ACC00771,DEV00771,118.241.166.98,MER017,2023-05-19,63.0,Male,North,79,8653.08,34,294.32,6,Platinum,324.0,True,1
C00772,TXN000772,ACC00772,DEV00772,54.165.65.248,MER020,2023-01-16,26.0,Female,South,119,16572.53,38,389.46,7,Gold,84.0,True,0
C00773,TXN000773,ACC00773,DEV00773,122.140.230.78,MER007,2023-05-22,59.0,Female,North,1,13638.51,37,319.15,10,Gold,27.0,True,1
C00774,TXN000774,ACC00774,DEV00774,120.136.69.14,MER049,2023-04-06,,Female,East,87,14498.5,40,442.27,6,Gold,191.0,True,0
C00775,TXN000775,ACC00775,DEV00775,73.29.172.2,MER016,2023-06-24,33.0,Female,West,102,27386.07,77,322.85,10,Bronze,277.0,True,0
C00776,TXN000776,ACC00776,DEV00776,81.225.145.171,MER030,2023-02-27,52.0,Male,East,115,3505.49,14,265.84,10,Gold,311.0,True,0
C00777,TXN000777,ACC00777,DEV00777,170.76.161.57,MER029,2023-09-28,66.0,Male,East,51,12940.51,34,359.25,5,Silver,52.0,True,0
C00778,TXN000778,ACC00778,DEV00778,162.174.223.234,MER022,2023-11-04,,Female,North,15,3918.64,17,229.22,4,Gold,138.0,True,0
C00779,TXN000779,ACC00779,DEV00779,7.76.139.82,MER030,2023-12-17,48.0,Female,West,33,5031.7,31,179.57,1,Bronze,281.0,True,0
C00780,TXN000780,ACC00780,DEV00780,158.217.66.227,MER029,2023-01-31,20.0,Female,North,103,14093.61,69,239.15,2,Gold,,False,0
C00781,TXN000781,ACC00781,DEV00781,225.233.19.75,MER005,2023-02-12,35.0,Male,East,106,394.43,5,93.16,9,Platinum,264.0,True,0
C00782,TXN000782,ACC00782,DEV00782,32.31.14.112,MER034,2023-12-19,63.0,Female,East,77,11451.23,34,400.32,1,Bronze,107.0,True,0
C00783,TXN000783,ACC00783,DEV00783,23.76.250.225,MER006,2023-11-06,22.0,Female,West,15,436.0,3,137.74,4,Platinum,9.0,True,0
C00784,TXN000784,ACC00784,DEV00784,239.10.168.162,MER022,2023-08-03,58.0,Male,West,15,,96,85.23,7,Bronze,89.0,False,0
C00785,TXN000785,ACC00785,DEV00785,34.231.103.249,MER019,2023-04-28,58.0,Female,East,58,8460.3,73,130.71,2,Bronze,271.0,True,0
C00786,TXN000786,ACC00786,DEV00786,29.166.34.242,MER023,2023-07-08,61.0,Female,East,71,11376.18,25,422.61,10,Bronze,318.0,True,0
C00787,TXN000787,ACC00787,DEV00787,155.20.55.92,MER004,2023-07-15,30.0,Male,South,4,3692.81,20,171.8,7,Gold,30.0,True,1
C00788,TXN000788,ACC00788,DEV00788,4.3.236.250,MER036,2023-11-06,32.0,Male,East,83,3515.83,10,346.16,0,Silver,170.0,True,0
C00789,TXN000789,ACC00789,DEV00789,137.230.167.8,MER021,2023-07-13,29.0,Male,East,66,24210.73,48,429.64,2,Bronze,74.0,False,1
C00790,TXN000790,ACC00790,DEV00790,182.5.208.94,MER004,2023-01-11,40.0,Female,East,2,3487.32,76,48.09,8,Silver,250.0,True,1
C00791,TXN000791,ACC00791,DEV00791,36.66.174.216,MER001,2023-09-13,48.0,Male,East,12,25757.28,59,384.86,9,Bronze,285.0,False,0
C00792,TXN000792,ACC00792,DEV00792,145.41.229.201,MER028,2023-10-11,24.0,Male,South,55,11876.14,89,160.76,10,Silver,352.0,True,0
C00793,TXN000793,ACC00793,DEV00793,105.141.245.96,MER034,2023-04-19,50.0,Male,North,87,4454.86,35,116.14,9,Gold,130.0,False,0
C00794,TXN000794,ACC00794,DEV00794,7.38.153.254,MER028,2023-02-12,,Male,North,100,11633.05,28,347.56,0,Silver,110.0,True,0
C00795,TXN000795,ACC00795,DEV00795,188.157.83.112,MER037,2023-02-21,50.0,Male,South,52,24911.61,48,455.8,8,Gold,114.0,False,1
C00796,TXN000796,ACC00796,DEV00796,10.95.159.231,MER038,2023-11-03,35.0,Female,South,36,3349.19,21,154.56,1,Silver,278.0,False,0
C00797,TXN000797,ACC00797,DEV00797,235.209.6.207,MER044,2023-06-13,73.0,Male,East,117,29730.31,98,288.73,0,Platinum,163.0,True,0
C00798,TXN000798,ACC00798,DEV00798,56.157.241.226,MER050,2023-07-13,36.0,Male,West,56,2718.88,19,152.02,7,Bronze,9.0,True,0
C00799,TXN000799,ACC00799,DEV00799,169.77.133.179,MER045,2023-12-17,68.0,Male,East,38,14487.23,48,281.6,5,Bronze,346.0,True,0
C00800,TXN000800,ACC00800,DEV00800,131.103.103.153,MER040,2023-01-23,28.0,Male,West,54,18483.67,53,314.71,7,Bronze,39.0,True,0
C00801,TXN000801,ACC00801,DEV00801,10.254.26.251,MER022,2023-03-17,22.0,Male,East,2,2223.92,6,309.06,9,Silver,339.0,False,0
C00802,TXN000802,ACC00802,DEV00802,9.131.107.146,MER026,2023-11-01,28.0,Female,West,37,14785.67,47,315.54,0,Silver,60.0,True,0
C00803,TXN000803,ACC00803,DEV00803,111.228.5.251,MER031,2023-07-17,42.0,Female,West,62,2889.73,46,76.19,5,Gold,197.0,False,1
C00804,TXN000804,ACC00804,DEV00804,176.198.36.17,MER009,2023-01-10,70.0,Female,North,111,9444.33,26,349.83,9,Bronze,115.0,False,0
C00805,TXN000805,ACC00805,DEV00805,101.82.199.228,MER034,2023-09-14,28.0,Male,East,89,3753.38,13,340.63,4,Bronze,251.0,False,0
C00806,TXN000806,ACC00806,DEV00806,109.196.16.189,MER030,2023-02-20,63.0,Female,East,94,,5,344.47,5,Silver,148.0,False,0
C00807,TXN000807,ACC00807,DEV00807,26.170.98.106,MER027,2023-10-13,58.0,Female,West,66,43.12,1,46.29,5,Platinum,135.0,True,0
C00808,TXN000808,ACC00808,DEV00808,71.103.223.206,MER042,2023-10-19,37.0,Male,East,14,12255.28,49,228.95,9,Bronze,,True,0
C00809,TXN000809,ACC00809,DEV00809,87.75.130.174,MER035,2023-10-28,37.0,Male,North,47,1654.34,9,210.43,0,Bronze,355.0,True,0
C00810,TXN000810,ACC00810,DEV00810,47.185.241.215,MER047,2023-06-19,72.0,Female,North,120,4365.33,96,52.49,9,Bronze,,False,0
C00811,TXN000811,ACC00811,DEV00811,140.82.83.189,MER049,2023-04-08,59.0,Male,North,6,2432.69,25,118.96,8,Silver,81.0,False,1
C00812,TXN000812,ACC00812,DEV00812,116.28.173.36,MER042,2023-11-18,31.0,Male,North,106,17148.21,66,226.07,8,Bronze,25.0,True,0
C00813,TXN000813,ACC00813,DEV00813,251.107.87.15,MER015,2023-07-23,70.0,Female,North,83,27401.96,68,374.02,4,Bronze,270.0,False,0
C00814,TXN000814,ACC00814,DEV00814,43.241.137.230,MER010,2023-08-20,41.0,Male,West,35,5147.19,50,126.16,5,Silver,,False,0
C00815,TXN000815,ACC00815,DEV00815,243.13.97.213,MER015,2023-02-19,22.0,Other,South,94,30080.08,89,416.58,4,Bronze,223.0,True,0
C00816,TXN000816,ACC00816,DEV00816,126.130.145.179,MER036,2023-08-16,65.0,Male,East,101,3407.42,12,277.44,2,Bronze,9.0,False,0
C00817,TXN000817,ACC00817,DEV00817,239.226.159.147,MER044,2023-07-31,68.0,Male,West,6,8383.88,24,382.61,9,Bronze,289.0,True,1
C00818,TXN000818,ACC00818,DEV00818,92.30.181.1,MER045,2023-04-17,43.0,Male,East,13,6523.29,26,241.55,5,Platinum,296.0,True,0
C00819,TXN000819,ACC00819,DEV00819,178.127.200.242,MER035,2023-10-07,58.0,Male,South,80,3471.3,14,254.61,7,Silver,345.0,True,0
C00820,TXN000820,ACC00820,DEV00820,141.146.124.95,MER035,2023-02-18,31.0,Female,South,120,11003.11,30,313.66,1,Bronze,340.0,True,0
C00821,TXN000821,ACC00821,DEV00821,23.8.184.233,MER048,2023-09-20,67.0,Female,West,3,13608.55,32,464.71,8,Bronze,97.0,False,1
C00822,TXN000822,ACC00822,DEV00822,14.84.155.180,MER035,2023-12-17,39.0,Female,East,80,20711.11,77,250.99,7,Silver,260.0,True,0
C00823,TXN000823,ACC00823,DEV00823,187.177.22.65,MER008,2023-07-27,33.0,Female,West,17,6852.52,31,269.04,10,Gold,147.0,False,0
C00824,TXN000824,ACC00824,DEV00824,120.17.88.98,MER026,2023-02-08,47.0,Male,North,79,31732.04,88,304.98,1,Bronze,218.0,False,0
C00825,TXN000825,ACC00825,DEV00825,249.81.247.178,MER018,2023-07-21,33.0,Male,North,75,34538.2,78,371.38,5,Bronze,122.0,False,0
C00826,TXN000826,ACC00826,DEV00826,176.209.214.57,MER032,2023-07-13,53.0,Male,North,11,4507.54,91,45.21,5,Bronze,240.0,True,0
C00827,TXN000827,ACC00827,DEV00827,107.135.249.11,MER032,2023-07-21,61.0,Female,East,82,2849.38,11,262.69,5,Silver,348.0,True,0
C00828,TXN000828,ACC00828,DEV00828,122.55.53.194,MER015,2023-04-10,41.0,Female,East,108,21624.53,99,245.98,0,Platinum,239.0,True,0
C00829,TXN000829,ACC00829,DEV00829,52.202.253.198,MER015,2023-08-17,63.0,Male,South,104,32198.88,62,461.63,5,Silver,337.0,True,0
C00830,TXN000830,ACC00830,DEV00830,44.37.112.140,MER005,2023-04-07,43.0,Female,South,4,,99,251.82,3,Bronze,341.0,True,1
C00831,TXN000831,ACC00831,DEV00831,198.108.43.252,MER015,2023-07-23,74.0,Female,East,30,7662.44,36,239.48,6,Gold,44.0,True,0
C00832,TXN000832,ACC00832,DEV00832,230.167.177.238,MER042,2023-08-06,33.0,Male,West,29,45320.11,96,481.48,2,Gold,352.0,True,0
C00833,TXN000833,ACC00833,DEV00833,121.37.154.115,MER033,2023-08-24,58.0,Female,West,55,13413.41,59,230.78,4,Bronze,299.0,True,0
C00834,TXN000834,ACC00834,DEV00834,204.196.120.94,MER048,2023-10-19,49.0,Female,South,18,892.06,8,98.63,6,Bronze,156.0,True,0
C00835,TXN000835,ACC00835,DEV00835,108.161.162.130,MER047,2023-11-19,72.0,Female,East,103,5243.35,42,116.29,0,Bronze,220.0,True,0
C00836,TXN000836,ACC00836,DEV00836,136.252.65.45,MER043,2023-10-11,30.0,Male,North,94,838.37,14,56.64,8,Gold,226.0,False,0
C00837,TXN000837,ACC00837,DEV00837,203.238.155.102,MER009,2023-10-18,29.0,Male,West,98,1035.13,95,10.28,7,Silver,288.0,True,0
C00838,TXN000838,ACC00838,DEV00838,89.119.14.135,MER017,2023-11-14,68.0,Male,North,24,6240.3,31,221.65,0,Silver,294.0,False,0
C00839,TXN000839,ACC00839,DEV00839,69.68.143.245,MER003,2023-03-30,70.0,Female,South,2,8442.71,23,386.93,0,Gold,38.0,True,0
C00840,TXN000840,ACC00840,DEV00840,53.232.132.248,MER005,2023-04-17,61.0,Other,East,110,16926.96,56,369.4,9,Bronze,1.0,True,0
C00841,TXN000841,ACC00841,DEV00841,98.254.168.171,MER012,2023-07-14,45.0,Female,West,35,1234.34,43,25.75,3,Bronze,90.0,False,0
C00842,TXN000842,ACC00842,DEV00842,144.115.134.217,MER015,2023-06-19,41.0,Male,North,79,2815.37,10,289.29,9,Bronze,193.0,False,0
C00843,TXN000843,ACC00843,DEV00843,202.7.177.212,MER001,2023-09-14,56.0,Male,East,110,6845.79,82,85.6,5,Gold,310.0,True,0
C00844,TXN000844,ACC00844,DEV00844,190.127.86.171,MER043,2023-01-04,61.0,Female,North,5,35967.06,85,471.13,3,Silver,239.0,True,0
C00845,TXN000845,ACC00845,DEV00845,169.96.104.94,MER027,2023-02-20,34.0,Male,North,1,6098.68,75,92.01,3,Bronze,50.0,True,1
C00846,TXN000846,ACC00846,DEV00846,12.9.22.108,MER033,2023-09-30,18.0,Female,South,1,20347.63,62,317.05,7,Bronze,262.0,True,1
C00847,TXN000847,ACC00847,DEV00847,130.104.243.58,MER033,2023-10-28,22.0,Female,East,19,6219.23,41,169.86,1,Gold,171.0,False,0
C00848,TXN000848,ACC00848,DEV00848,100.63.77.149,MER049,2023-04-21,37.0,Male,South,7,14730.48,55,324.37,4,Gold,135.0,True,1
C00849,TXN000849,ACC00849,DEV00849,79.81.171.211,MER008,2023-04-24,57.0,Male,West,99,12438.87,53,212.01,3,Silver,282.0,True,0
C00850,TXN000850,ACC00850,DEV00850,54.29.61.147,MER018,2023-07-24,43.0,Male,East,73,6176.83,17,382.23,1,Bronze,108.0,True,0
C00851,TXN000851,ACC00851,DEV00851,244.41.11.135,MER016,2023-06-24,53.0,Male,South,118,1054.23,9,123.03,3,Platinum,226.0,True,0
C00852,TXN000852,ACC00852,DEV00852,252.141.235.164,MER028,2023-03-03,45.0,Female,South,97,11475.67,26,453.84,5,Gold,67.0,True,0
C00853,TXN000853,ACC00853,DEV00853,9.109.196.130,MER027,2023-07-02,32.0,Male,South,116,13213.37,46,255.1,7,Silver,140.0,True,0
C00854,TXN000854,ACC00854,DEV00854,50.46.169.118,MER040,2023-10-27,61.0,Male,North,29,6004.78,17,380.49,0,Silver,204.0,False,0
C00855,TXN000855,ACC00855,DEV00855,146.95.87.170,MER029,2023-09-24,59.0,Male,East,35,5174.15,11,426.37,9,Platinum,228.0,True,1
C00856,TXN000856,ACC00856,DEV00856,2.111.95.198,MER012,2023-10-26,73.0,Male,West,102,50502.53,86,499.43,9,Platinum,336.0,True,0
C00857,TXN000857,ACC00857,DEV00857,186.109.67.60,MER029,2023-08-23,65.0,Female,South,30,4842.5,38,119.73,7,Silver,106.0,True,1
C00858,TXN000858,ACC00858,DEV00858,54.70.194.12,MER049,2023-11-17,40.0,Female,South,7,8641.44,59,150.58,10,Silver,328.0,True,0
C00859,TXN000859,ACC00859,DEV00859,7.138.57.212,MER029,2023-04-02,58.0,Female,West,81,7730.77,53,132.71,4,Bronze,299.0,True,0
C00860,TXN000860,ACC00860,DEV00860,192.196.117.112,MER030,2023-01-17,38.0,Female,East,97,10098.95,74,138.81,9,Gold,132.0,True,0
C00861,TXN000861,ACC00861,DEV00861,109.50.145.220,MER009,2023-02-11,68.0,Male,South,117,21111.37,74,295.4,7,Silver,52.0,False,0
C00862,TXN000862,ACC00862,DEV00862,66.15.144.102,MER001,2023-12-29,53.0,Female,North,112,15055.64,30,496.83,6,Bronze,95.0,False,0
C00863,TXN000863,ACC00863,DEV00863,203.218.242.100,MER011,2023-08-22,66.0,Male,West,15,39026.18,85,495.24,1,Bronze,241.0,False,0
C00864,TXN000864,ACC00864,DEV00864,230.30.95.68,MER002,2023-04-01,34.0,Female,East,93,8575.71,38,268.12,6,Platinum,288.0,False,1
C00865,TXN000865,ACC00865,DEV00865,235.153.93.39,MER023,2023-11-08,18.0,Male,East,102,26217.64,84,323.12,9,Gold,224.0,True,0
C00866,TXN000866,ACC00866,DEV00866,199.167.217.112,MER045,2023-04-23,26.0,Male,South,84,15025.85,41,431.39,10,Platinum,265.0,True,0
C00867,TXN000867,ACC00867,DEV00867,39.85.158.62,MER023,2023-08-07,48.0,Male,North,99,5404.87,12,467.14,4,Silver,38.0,True,0
C00868,TXN000868,ACC00868,DEV00868,18.210.135.101,MER033,2023-04-02,73.0,Female,South,101,8654.23,77,109.89,2,Gold,,False,0
C00869,TXN000869,ACC00869,DEV00869,141.188.1.112,MER043,2023-02-04,54.0,Male,West,54,1261.33,4,268.99,8,Gold,319.0,True,0
C00870,TXN000870,ACC00870,DEV00870,65.24.10.112,MER039,2023-04-08,64.0,Female,South,5,26561.31,78,418.09,0,Bronze,142.0,True,0
C00871,TXN000871,ACC00871,DEV00871,139.129.199.117,MER033,2023-03-25,45.0,Male,East,55,831.37,5,158.57,1,Bronze,329.0,True,0
C00872,TXN000872,ACC00872,DEV00872,150.208.167.232,MER040,2023-07-21,73.0,Female,West,25,4655.65,21,225.51,6,Platinum,46.0,True,0
C00873,TXN000873,ACC00873,DEV00873,57.200.177.149,MER015,2023-01-08,,Female,North,14,24299.66,61,492.95,10,Bronze,358.0,False,0
C00874,TXN000874,ACC00874,DEV00874,1.138.219.164,MER022,2023-03-29,30.0,Male,North,15,42114.83,95,492.67,3,Silver,287.0,True,0
C00875,TXN000875,ACC00875,DEV00875,2.74.145.207,MER020,2023-07-27,68.0,Male,North,84,15773.05,41,453.99,4,Silver,229.0,True,0
C00876,TXN000876,ACC00876,DEV00876,114.218.203.68,MER040,2023-05-24,19.0,Male,West,61,4625.23,13,401.24,3,Silver,226.0,True,0
C00877,TXN000877,ACC00877,DEV00877,50.230.150.216,MER021,2023-08-21,52.0,Female,East,65,3097.86,24,141.87,4,Bronze,342.0,False,0
C00878,TXN000878,ACC00878,DEV00878,235.108.12.231,MER047,2023-08-28,43.0,Female,West,90,14455.67,90,167.22,0,Gold,138.0,True,0
C00879,TXN000879,ACC00879,DEV00879,149.31.135.8,MER010,2023-12-19,35.0,Male,West,66,20542.28,73,278.17,6,Bronze,61.0,True,0
C00880,TXN000880,ACC00880,DEV00880,74.89.116.144,MER009,2023-11-02,72.0,Male,South,76,2507.3,11,284.78,6,Gold,336.0,True,0
C00881,TXN000881,ACC00881,DEV00881,214.90.187.240,MER036,2023-03-25,56.0,Male,North,11,8690.97,39,257.7,3,Bronze,,True,0
C00882,TXN000882,ACC00882,DEV00882,191.65.173.72,MER039,2023-09-10,26.0,Male,South,103,7279.91,27,321.97,2,Silver,241.0,False,0
C00883,TXN000883,ACC00883,DEV00883,122.162.75.1,MER034,2023-08-17,26.0,Female,East,54,3856.57,18,210.08,8,Gold,98.0,True,0
C00884,TXN000884,ACC00884,DEV00884,213.185.32.96,MER016,2023-08-05,24.0,Male,South,19,29862.0,85,377.1,2,Bronze,340.0,False,0
C00885,TXN000885,ACC00885,DEV00885,67.249.240.176,MER001,2023-10-19,35.0,Male,North,98,10961.45,62,173.44,0,Bronze,356.0,True,0
C00886,TXN000886,ACC00886,DEV00886,112.14.63.24,MER017,2023-02-23,21.0,Female,West,89,2751.99,18,172.03,0,Gold,174.0,True,0
C00887,TXN000887,ACC00887,DEV00887,201.23.173.242,MER024,2023-05-17,33.0,Female,South,7,3865.82,66,72.34,9,Bronze,195.0,False,0
C00888,TXN000888,ACC00888,DEV00888,79.174.224.109,MER021,2023-10-25,62.0,Female,East,24,5063.55,42,102.47,4,Bronze,166.0,True,0
C00889,TXN000889,ACC00889,DEV00889,115.51.109.222,MER047,2023-11-22,68.0,Male,West,2,2519.28,7,426.76,1,Silver,156.0,False,1
C00890,TXN000890,ACC00890,DEV00890,169.52.134.180,MER044,2023-01-14,63.0,Female,East,33,8754.66,45,228.68,9,Platinum,343.0,True,0
C00891,TXN000891,ACC00891,DEV00891,20.194.52.75,MER039,2023-06-22,46.0,Female,East,12,1984.73,19,121.66,1,Silver,105.0,True,0
C00892,TXN000892,ACC00892,DEV00892,106.129.233.57,MER002,2023-04-07,58.0,Female,North,86,11390.86,25,382.08,3,Bronze,351.0,True,0
C00893,TXN000893,ACC00893,DEV00893,65.97.218.246,MER007,2023-03-03,72.0,Male,East,63,25933.26,88,281.45,0,Platinum,238.0,True,0
C00894,TXN000894,ACC00894,DEV00894,116.177.233.216,MER022,2023-01-21,21.0,Female,West,118,1531.34,72,20.37,7,Silver,351.0,False,0
C00895,TXN000895,ACC00895,DEV00895,174.138.251.61,MER032,2023-07-16,70.0,Female,West,90,2760.04,14,165.02,7,Silver,224.0,True,0
C00896,TXN000896,ACC00896,DEV00896,93.182.6.128,MER035,2023-09-01,59.0,Female,North,74,6949.31,86,96.73,8,Silver,299.0,True,0
C00897,TXN000897,ACC00897,DEV00897,218.45.204.105,MER015,2023-07-13,40.0,Female,North,62,22868.01,58,331.38,2,Bronze,179.0,True,0
